"month","account","total_transfer_in","total_transfer_out","account_monthly_balance"
10,"2972785568304749056","4080.4300000000003","339.15","23775.69"
11,"2972785568304749056","10061.560000000001","452.51","33384.74"
12,"2972785568304749056","5143.38","2792.34","35735.78"
1,"2974517298671384576","1618.33","1708.4299999999998","-90.09999999999991"
2,"2974517298671384576","3386.2","5826.73","-2530.6299999999997"
3,"2974517298671384576","4977.73","3910.6","-1463.5"
4,"2974517298671384576","4456.05","0","2992.55"
5,"2974517298671384576","1561.29","42.64","4511.2"
6,"2974517298671384576","4462.24","145.86","8827.58"
7,"2974517298671384576","740.0600000000001","1823.52","7744.12"
8,"2974517298671384576","2161.08","2468.75","7436.45"
9,"2974517298671384576","8338.710000000001","1950.68","13824.48"
10,"2974517298671384576","2960.57","3785.3500000000004","12999.699999999999"
11,"2974517298671384576","5549.35","1526.79","17022.26"
12,"2974517298671384576","4408.48","1846.63","19584.109999999997"
1,"2974547126087991808","0","3946.13","-3946.13"
2,"2974547126087991808","225.4","2592.33","-6313.0599999999995"
3,"2974547126087991808","1176.83","3009.8999999999996","-8146.129999999999"
4,"2974547126087991808","2969.3100000000004","396.53","-5573.3499999999985"
5,"2974547126087991808","2404.43","296.42","-3465.339999999999"
6,"2974547126087991808","4828.55","1044.68","318.5300000000011"
7,"2974547126087991808","2893.6","0","3212.130000000001"
8,"2974547126087991808","923.97","0","4136.100000000001"
9,"2974547126087991808","1348.01","0","5484.1100000000015"
10,"2974547126087991808","3585.37","13.74","9055.740000000002"
11,"2974547126087991808","2019.4099999999999","0","11075.150000000001"
12,"2974547126087991808","545.13","1516.78","10103.500000000002"
1,"2975281291079523328","6707.13","2089.1","4618.030000000001"
2,"2975281291079523328","4974.02","462.63","9129.420000000002"
3,"2975281291079523328","9722.36","8802.36","10049.420000000002"
4,"2975281291079523328","5085.15","2098.61","13035.960000000001"
5,"2975281291079523328","8606.89","2960.17","18682.68"
6,"2975281291079523328","2747.35","1168.52","20261.510000000002"
7,"2975281291079523328","2803.15","2695.4700000000003","20369.190000000002"
8,"2975281291079523328","5661.41","6670.41","19360.190000000002"
9,"2975281291079523328","6310.82","3736.67","21934.340000000004"
10,"2975281291079523328","3886.17","419.41","25401.100000000006"
11,"2975281291079523328","11316.21","1682.4399999999998","35034.87"
12,"2975281291079523328","9609.349999999999","1926.52","42717.7"
1,"2977424485117410816","2736.65","1081.37","1655.2800000000002"
2,"2977424485117410816","266.18","237.59","1683.8700000000001"
3,"2977424485117410816","1520.92","2199.0299999999997","1005.7600000000004"
4,"2977424485117410816","1926.18","1878.15","1053.7900000000004"
5,"2977424485117410816","1418.89","53.74","2418.9400000000005"
6,"2977424485117410816","5294.82","1308.5","6405.26"
7,"2977424485117410816","993.36","380.33","7018.29"
8,"2977424485117410816","3714.4700000000003","862.6500000000001","9870.11"
9,"2977424485117410816","3526.01","0","13396.12"
10,"2977424485117410816","0","1744.78","11651.34"
11,"2977424485117410816","2380.4700000000003","833.03","13198.78"
12,"2977424485117410816","1019.14","517.61","13700.310000000001"
1,"2980018541051129344","1471.97","2499.97","-1027.9999999999998"
2,"2980018541051129344","925.12","684.02","-786.8999999999997"
3,"2980018541051129344","1411.2400000000002","0","624.3400000000005"
4,"2980018541051129344","268.51","0","892.8500000000005"
5,"2980018541051129344","5875.129999999999","1919.3799999999999","4848.599999999999"
6,"2980018541051129344","2361.34","3388.14","3821.7999999999997"
7,"2980018541051129344","2511.95","547.92","5785.83"
8,"2980018541051129344","4725.55","117.11","10394.27"
9,"2980018541051129344","2871.12","1065.8899999999999","12199.5"
10,"2980018541051129344","2506.4599999999996","143.26","14562.7"
11,"2980018541051129344","2499.1000000000004","0","17061.800000000003"
12,"2980018541051129344","4313.77","979.5699999999999","20396.000000000004"
1,"2980039165742364672","5601.959999999999","5307.24","294.71999999999935"
2,"2980039165742364672","4321.68","1812.55","2803.8499999999995"
3,"2980039165742364672","4978.52","2594.2","5188.17"
4,"2980039165742364672","5196.79","2803.4799999999996","7581.4800000000005"
5,"2980039165742364672","7446.78","266.45","14761.810000000001"
6,"2980039165742364672","3270.48","2401.36","15630.93"
7,"2980039165742364672","2795.29","1617.0600000000002","16809.16"
8,"2980039165742364672","10031.04","1551.1","25289.1"
9,"2980039165742364672","3240.61","1933.27","26596.44"
10,"2980039165742364672","1031.09","3213.92","24413.61"
11,"2980039165742364672","2324.25","3467.05","23270.81"
12,"2980039165742364672","6134.34","0","29405.15"
1,"2980666973807168512","5480.5","6348.139999999999","-867.6399999999994"
2,"2980666973807168512","2023.8700000000001","0","1156.2300000000007"
3,"2980666973807168512","5829.799999999999","2827.07","4158.96"
4,"2980666973807168512","1973.35","5474.04","658.27"
5,"2980666973807168512","9369.64","2921.55","7106.359999999999"
6,"2980666973807168512","1606.14","1595","7117.499999999999"
7,"2980666973807168512","6589.39","2262.21","11444.68"
8,"2980666973807168512","7708.3099999999995","1852.4299999999998","17300.559999999998"
9,"2980666973807168512","3852.9399999999996","4888.889999999999","16264.609999999997"
10,"2980666973807168512","9447.92","0","25712.53"
11,"2980666973807168512","3457.45","2171.38","26998.6"
12,"2980666973807168512","959.92","3677.7200000000003","24280.8"
1,"2981128281433410048","1711.4299999999998","45.3","1666.1299999999999"
2,"2981128281433410048","0","1795.88","-129.75000000000023"
3,"2981128281433410048","5210.71","1321.17","3759.79"
4,"2981128281433410048","6512.4400000000005","528.69","9743.54"
5,"2981128281433410048","2166.48","0","11910.02"
6,"2981128281433410048","3106.58","1496.77","13519.83"
7,"2981128281433410048","1378.25","0","14898.08"
8,"2981128281433410048","1736.13","1445.33","15188.880000000001"
9,"2981128281433410048","3949.1800000000003","764.2","18373.86"
10,"2981128281433410048","2560.22","1949.31","18984.77"
11,"2981128281433410048","1332.39","280.87","20036.29"
12,"2981128281433410048","887.49","106.39","20817.39"
1,"2981868614845842944","4060.2599999999998","2830.64","1229.62"
2,"2981868614845842944","8095.58","952.17","8373.029999999999"
3,"2981868614845842944","6078.17","3719.46","10731.739999999998"
4,"2981868614845842944","1768.38","2323.59","10176.529999999999"
5,"2981868614845842944","4652.4","1260.9","13568.029999999999"
6,"2981868614845842944","4862.43","5079.51","13350.949999999999"
7,"2981868614845842944","706.93","582","13475.88"
8,"2981868614845842944","6704.740000000001","1611.6599999999999","18568.96"
9,"2981868614845842944","8350.82","1707.8500000000001","25211.93"
10,"2981868614845842944","3103.21","1593.6000000000001","26721.54"
11,"2981868614845842944","4252.42","1742.4299999999998","29231.530000000002"
12,"2981868614845842944","3890.3","0","33121.83"
1,"2982166829716231680","10910.7","2152.79","8757.91"
2,"2982166829716231680","2647.5200000000004","3108.07","8297.36"
3,"2982166829716231680","4638.49","2589.7","10346.150000000001"
4,"2982166829716231680","4214.79","3311.84","11249.100000000002"
5,"2982166829716231680","3194.4900000000002","3874.93","10568.660000000003"
6,"2982166829716231680","8688.43","4983.25","14273.840000000004"
7,"2982166829716231680","5824.32","0","20098.160000000003"
8,"2982166829716231680","3060.66","560.37","22598.450000000004"
9,"2982166829716231680","5893.62","1879.82","26612.250000000004"
10,"2982166829716231680","7295.84","4100.6900000000005","29807.4"
11,"2982166829716231680","5079.55","3436.9300000000003","31450.02"
12,"2982166829716231680","1455.4099999999999","4135.49","28769.940000000002"
1,"2983097889019909632","7885.59","2239.43","5646.16"
2,"2983097889019909632","4512.280000000001","467.08","9691.36"
3,"2983097889019909632","9191.45","3123.84","15758.970000000001"
4,"2983097889019909632","4539.59","995.67","19302.89"
5,"2983097889019909632","1481.9","2017.32","18767.47"
6,"2983097889019909632","9266.779999999999","3345.54","24688.71"
7,"2983097889019909632","4370.54","4061.34","24997.91"
8,"2983097889019909632","7533.4800000000005","2760.12","29771.27"
9,"2983097889019909632","8547.710000000001","2281.05","36037.93"
10,"2983097889019909632","8202.239999999998","815.42","43424.75"
11,"2983097889019909632","3258.5000000000005","1078.46","45604.79"
12,"2983097889019909632","14098.36","0","59703.15"
3,"2983792313046721536","0","1214.42","-1214.42"
7,"2983792313046721536","0","0","-1214.42"
8,"2983792313046721536","0","0","-1214.42"
9,"2983792313046721536","0","218.69","-1433.1100000000001"
10,"2983792313046721536","0","0","-1433.1100000000001"
7,"2987344507963381760","0","0","0"
11,"2987344507963381760","0","0","0"
12,"2987344507963381760","0","0","0"
1,"2988852659069764096","2649.94","211","2438.94"
2,"2988852659069764096","2924.16","2378.49","2984.61"
3,"2988852659069764096","4054.17","944.95","6093.83"
4,"2988852659069764096","4420.67","1326.64","9187.86"
5,"2988852659069764096","4683.6","186.76","13684.7"
6,"2988852659069764096","2838.24","1269.42","15253.52"
7,"2988852659069764096","3871.04","0","19124.56"
8,"2988852659069764096","3242.6400000000003","1491.63","20875.57"
9,"2988852659069764096","5596.030000000001","0","26471.6"
10,"2988852659069764096","1164.77","0","27636.37"
11,"2988852659069764096","3966.46","0","31602.829999999998"
12,"2988852659069764096","1921.07","0","33523.9"
1,"2988854159198189568","2549.23","0","2549.23"
2,"2988854159198189568","194.96","1491.97","1252.22"
3,"2988854159198189568","0","0","1252.22"
5,"2988854159198189568","1387.71","623.6","2016.33"
6,"2988854159198189568","135.97","0","2152.2999999999997"
7,"2988854159198189568","3217.61","0","5369.91"
8,"2988854159198189568","0","0","5369.91"
9,"2988854159198189568","2266.27","0","7636.18"
10,"2988854159198189568","369.21","0","8005.39"
11,"2988854159198189568","1291.96","0","9297.35"
12,"2988854159198189568","3610.88","0","12908.23"
1,"2988869923703343104","1187.5","0","1187.5"
2,"2988869923703343104","279.32","0","1466.82"
3,"2988869923703343104","1641.57","0","3108.39"
4,"2988869923703343104","2523.5299999999997","0","5631.92"
5,"2988869923703343104","1650.41","0","7282.33"
6,"2988869923703343104","2064.69","0","9347.02"
7,"2988869923703343104","1774.36","0","11121.380000000001"
9,"2988869923703343104","0","0","11121.380000000001"
10,"2988869923703343104","4119.01","0","15240.390000000001"
11,"2988869923703343104","1215","1061.15","15394.240000000002"
12,"2988869923703343104","1732.22","1676.48","15449.980000000001"
1,"2991573565600229376","4499.150000000001","3314.21","1184.9400000000005"
2,"2991573565600229376","5138.790000000001","993.8","5329.930000000001"
3,"2991573565600229376","6253.35","906.9","10676.380000000001"
4,"2991573565600229376","7772.74","68.97","18380.15"
5,"2991573565600229376","5712.87","3265.1400000000003","20827.88"
6,"2991573565600229376","12021.460000000003","3194.21","29655.130000000005"
7,"2991573565600229376","4245.9","2616.3599999999997","31284.670000000006"
8,"2991573565600229376","2090.6","2046.72","31328.550000000007"
9,"2991573565600229376","13126.42","619.78","43835.19"
10,"2991573565600229376","4018.71","2432.7200000000003","45421.18"
11,"2991573565600229376","6887.41","5392.38","46916.21"
12,"2991573565600229376","8348.94","0","55265.15"
1,"2991619720971027968","3824.56","0","3824.56"
2,"2991619720971027968","3480.95","281.31","7024.2"
3,"2991619720971027968","7500.280000000001","2636.88","11887.6"
4,"2991619720971027968","6218.0599999999995","2738.19","15367.47"
5,"2991619720971027968","2024.23","1596.06","15795.64"
6,"2991619720971027968","3591.9900000000002","4582.25","14805.38"
7,"2991619720971027968","4956.47","3052.16","16709.69"
8,"2991619720971027968","14828.119999999999","1281.92","30255.89"
9,"2991619720971027968","6088.35","1406.9099999999999","34937.33"
10,"2991619720971027968","4200.01","7664.07","31473.270000000004"
11,"2991619720971027968","2053.65","268.07","33258.850000000006"
12,"2991619720971027968","7544.51","2723.27","38080.090000000004"
1,"2993831622925854208","1641.3","1282.1100000000001","359.1899999999998"
2,"2993831622925854208","7548.43","0","7907.62"
3,"2993831622925854208","6661.71","1826.88","12742.45"
4,"2993831622925854208","1471.88","1203.6100000000001","13010.720000000001"
5,"2993831622925854208","1970.57","4314.28","10667.010000000002"
6,"2993831622925854208","5295.19","700.97","15261.230000000001"
7,"2993831622925854208","2792.4","0","18053.63"
8,"2993831622925854208","2618.69","225.78","20446.54"
9,"2993831622925854208","1026.92","43.73","21429.73"
10,"2993831622925854208","1056.23","1378.06","21107.9"
11,"2993831622925854208","874.71","1667.75","20314.86"
12,"2993831622925854208","2901.77","0","23216.63"
1,"2994011017089943040","1602.98","653.39","949.59"
2,"2994011017089943040","0","0","949.59"
3,"2994011017089943040","651.17","0","1600.76"
4,"2994011017089943040","0","1674.83","-74.06999999999994"
5,"2994011017089943040","1649.58","0","1575.51"
6,"2994011017089943040","2105.01","0","3680.5200000000004"
7,"2994011017089943040","2137.5","0","5818.02"
8,"2994011017089943040","2909.98","0","8728"
9,"2994011017089943040","4857.65","0","13585.65"
11,"2994011017089943040","2034.75","1772.89","13847.51"
12,"2994011017089943040","985.8","0","14833.31"
1,"2994877473236706816","0","0","0"
4,"2994877473236706816","503.08","0","503.08"
6,"2994877473236706816","0","0","503.08"
7,"2994877473236706816","0","0","503.08"
1,"2994983675134172160","1578.23","1489.3","88.93000000000006"
2,"2994983675134172160","340.03","0","428.96000000000004"
3,"2994983675134172160","581.29","1347.39","-337.1400000000001"
4,"2994983675134172160","0","807.03","-1144.17"
5,"2994983675134172160","1883.37","0","739.1999999999998"
6,"2994983675134172160","742.68","0","1481.8799999999997"
7,"2994983675134172160","1852.59","0","3334.4699999999993"
8,"2994983675134172160","1957.94","0","5292.41"
10,"2994983675134172160","3835.63","1896.48","7231.5599999999995"
11,"2994983675134172160","1675.14","1204.09","7702.61"
12,"2994983675134172160","3267.83","0","10970.439999999999"
1,"2996304983911993856","0","0","0"
2,"2996304983911993856","3015.54","0","3015.54"
3,"2996304983911993856","754.97","2282.73","1487.78"
4,"2996304983911993856","284.33000000000004","0","1772.1100000000001"
5,"2996304983911993856","114.28","1661.4399999999998","224.95000000000027"
6,"2996304983911993856","2626.93","303.75","2548.13"
